"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Sex","Sex Code",Deaths,Population,Crude Rate
,"Division 8: Mountain","CENS-D8","2014","2014","Aug., 2014","2014/08","Female","F",146,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Aug., 2014","2014/08","Male","M",240,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Sep., 2014","2014/09","Female","F",165,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Sep., 2014","2014/09","Male","M",233,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Oct., 2014","2014/10","Female","F",152,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Oct., 2014","2014/10","Male","M",210,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Nov., 2014","2014/11","Female","F",159,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Nov., 2014","2014/11","Male","M",262,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Dec., 2014","2014/12","Female","F",157,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2014","2014","Dec., 2014","2014/12","Male","M",213,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jan., 2015","2015/01","Female","F",177,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jan., 2015","2015/01","Male","M",215,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Feb., 2015","2015/02","Female","F",156,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Feb., 2015","2015/02","Male","M",202,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Mar., 2015","2015/03","Female","F",157,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Mar., 2015","2015/03","Male","M",251,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Apr., 2015","2015/04","Female","F",183,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Apr., 2015","2015/04","Male","M",221,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","May, 2015","2015/05","Female","F",162,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","May, 2015","2015/05","Male","M",236,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jun., 2015","2015/06","Female","F",158,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jun., 2015","2015/06","Male","M",251,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jul., 2015","2015/07","Female","F",155,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Jul., 2015","2015/07","Male","M",239,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Aug., 2015","2015/08","Female","F",183,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Aug., 2015","2015/08","Male","M",271,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Sep., 2015","2015/09","Female","F",153,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Sep., 2015","2015/09","Male","M",243,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Oct., 2015","2015/10","Female","F",157,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Oct., 2015","2015/10","Male","M",247,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Nov., 2015","2015/11","Female","F",182,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Nov., 2015","2015/11","Male","M",221,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Dec., 2015","2015/12","Female","F",174,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2015","2015","Dec., 2015","2015/12","Male","M",232,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jan., 2016","2016/01","Female","F",168,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jan., 2016","2016/01","Male","M",253,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Feb., 2016","2016/02","Female","F",153,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Feb., 2016","2016/02","Male","M",256,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Mar., 2016","2016/03","Female","F",210,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Mar., 2016","2016/03","Male","M",262,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Apr., 2016","2016/04","Female","F",157,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Apr., 2016","2016/04","Male","M",252,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","May, 2016","2016/05","Female","F",156,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","May, 2016","2016/05","Male","M",276,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jun., 2016","2016/06","Female","F",161,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jun., 2016","2016/06","Male","M",299,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jul., 2016","2016/07","Female","F",185,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Jul., 2016","2016/07","Male","M",314,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Aug., 2016","2016/08","Female","F",183,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Aug., 2016","2016/08","Male","M",282,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Sep., 2016","2016/09","Female","F",142,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Sep., 2016","2016/09","Male","M",210,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Oct., 2016","2016/10","Female","F",170,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Oct., 2016","2016/10","Male","M",256,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Nov., 2016","2016/11","Female","F",142,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Nov., 2016","2016/11","Male","M",247,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Dec., 2016","2016/12","Female","F",138,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2016","2016","Dec., 2016","2016/12","Male","M",221,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jan., 2017","2017/01","Female","F",167,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jan., 2017","2017/01","Male","M",297,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Feb., 2017","2017/02","Female","F",146,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Feb., 2017","2017/02","Male","M",239,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Mar., 2017","2017/03","Female","F",183,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Mar., 2017","2017/03","Male","M",263,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Apr., 2017","2017/04","Female","F",165,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Apr., 2017","2017/04","Male","M",270,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","Female","F",174,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","May, 2017","2017/05","Male","M",294,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","Female","F",174,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jun., 2017","2017/06","Male","M",296,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","Female","F",186,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Jul., 2017","2017/07","Male","M",325,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","Female","F",182,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Aug., 2017","2017/08","Male","M",293,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","Female","F",141,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Sep., 2017","2017/09","Male","M",253,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","Female","F",177,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Oct., 2017","2017/10","Male","M",279,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","Female","F",159,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Nov., 2017","2017/11","Male","M",266,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","Female","F",167,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2017","2017","Dec., 2017","2017/12","Male","M",238,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","Female","F",171,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jan., 2018","2018/01","Male","M",312,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","Female","F",146,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Feb., 2018","2018/02","Male","M",262,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","Female","F",177,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Mar., 2018","2018/03","Male","M",302,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","Female","F",173,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Apr., 2018","2018/04","Male","M",268,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","Female","F",157,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","May, 2018","2018/05","Male","M",319,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","Female","F",159,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jun., 2018","2018/06","Male","M",330,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","Female","F",173,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Jul., 2018","2018/07","Male","M",402,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","Female","F",168,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Aug., 2018","2018/08","Male","M",359,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","Female","F",112,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Sep., 2018","2018/09","Male","M",274,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","Female","F",163,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Oct., 2018","2018/10","Male","M",255,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Nov., 2018","2018/11","Female","F",142,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Nov., 2018","2018/11","Male","M",259,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Dec., 2018","2018/12","Female","F",180,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2018","2018","Dec., 2018","2018/12","Male","M",314,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jan., 2019","2019/01","Female","F",166,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jan., 2019","2019/01","Male","M",302,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Feb., 2019","2019/02","Female","F",156,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Feb., 2019","2019/02","Male","M",282,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Mar., 2019","2019/03","Female","F",151,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Mar., 2019","2019/03","Male","M",317,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Apr., 2019","2019/04","Female","F",168,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Apr., 2019","2019/04","Male","M",293,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","May, 2019","2019/05","Female","F",167,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","May, 2019","2019/05","Male","M",297,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jun., 2019","2019/06","Female","F",156,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jun., 2019","2019/06","Male","M",320,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jul., 2019","2019/07","Female","F",191,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Jul., 2019","2019/07","Male","M",409,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Aug., 2019","2019/08","Female","F",165,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Aug., 2019","2019/08","Male","M",350,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Sep., 2019","2019/09","Female","F",173,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Sep., 2019","2019/09","Male","M",337,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Oct., 2019","2019/10","Female","F",179,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Oct., 2019","2019/10","Male","M",326,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Nov., 2019","2019/11","Female","F",164,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Nov., 2019","2019/11","Male","M",337,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Dec., 2019","2019/12","Female","F",205,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2019","2019","Dec., 2019","2019/12","Male","M",363,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jan., 2020","2020/01","Female","F",176,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jan., 2020","2020/01","Male","M",366,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Feb., 2020","2020/02","Female","F",140,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Feb., 2020","2020/02","Male","M",356,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Mar., 2020","2020/03","Female","F",176,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Mar., 2020","2020/03","Male","M",384,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Apr., 2020","2020/04","Female","F",179,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Apr., 2020","2020/04","Male","M",424,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","May, 2020","2020/05","Female","F",189,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","May, 2020","2020/05","Male","M",506,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jun., 2020","2020/06","Female","F",222,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jun., 2020","2020/06","Male","M",452,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jul., 2020","2020/07","Female","F",241,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Jul., 2020","2020/07","Male","M",582,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Aug., 2020","2020/08","Female","F",260,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Aug., 2020","2020/08","Male","M",532,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Sep., 2020","2020/09","Female","F",195,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Sep., 2020","2020/09","Male","M",397,Not Applicable,Not Applicable
,"Division 8: Mountain","CENS-D8","2020","2020","Oct., 2020","2020/10","Female","F",202,Not Applicable,Not Applicable
