"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code",Deaths,Population,Crude Rate
,"Division 6: East South Central","CENS-D6","2019","2019","Aug., 2019","2019/08",383,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Sep., 2019","2019/09",389,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Oct., 2019","2019/10",456,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Nov., 2019","2019/11",444,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2019","2019","Dec., 2019","2019/12",443,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Jan., 2020","2020/01",447,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Feb., 2020","2020/02",455,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Mar., 2020","2020/03",568,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Apr., 2020","2020/04",604,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","May, 2020","2020/05",820,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Jun., 2020","2020/06",662,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Jul., 2020","2020/07",633,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Aug., 2020","2020/08",611,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Sep., 2020","2020/09",551,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Oct., 2020","2020/10",582,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Nov., 2020","2020/11",549,Not Applicable,Not Applicable
,"Division 6: East South Central","CENS-D6","2020","2020","Dec., 2020","2020/12",617,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Jan., 1999","1999/01",137,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Feb., 1999","1999/02",156,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Mar., 1999","1999/03",175,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Apr., 1999","1999/04",162,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","May, 1999","1999/05",140,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Jun., 1999","1999/06",121,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Jul., 1999","1999/07",165,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Aug., 1999","1999/08",168,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Sep., 1999","1999/09",126,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Oct., 1999","1999/10",165,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Nov., 1999","1999/11",142,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","1999","1999","Dec., 1999","1999/12",170,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Jan., 2000","2000/01",160,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Feb., 2000","2000/02",159,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Mar., 2000","2000/03",133,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Apr., 2000","2000/04",179,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","May, 2000","2000/05",191,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Jun., 2000","2000/06",183,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Jul., 2000","2000/07",170,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Aug., 2000","2000/08",182,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Sep., 2000","2000/09",166,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Oct., 2000","2000/10",139,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Nov., 2000","2000/11",173,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2000","2000","Dec., 2000","2000/12",169,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Jan., 2001","2001/01",185,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Feb., 2001","2001/02",164,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Mar., 2001","2001/03",195,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Apr., 2001","2001/04",195,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","May, 2001","2001/05",201,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Jun., 2001","2001/06",220,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Jul., 2001","2001/07",223,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Aug., 2001","2001/08",198,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Sep., 2001","2001/09",169,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Oct., 2001","2001/10",184,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Nov., 2001","2001/11",199,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2001","2001","Dec., 2001","2001/12",181,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Jan., 2002","2002/01",262,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Feb., 2002","2002/02",208,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Mar., 2002","2002/03",256,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Apr., 2002","2002/04",233,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","May, 2002","2002/05",220,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Jun., 2002","2002/06",215,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Jul., 2002","2002/07",214,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Aug., 2002","2002/08",253,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Sep., 2002","2002/09",180,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Oct., 2002","2002/10",239,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Nov., 2002","2002/11",213,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2002","2002","Dec., 2002","2002/12",214,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Jan., 2003","2003/01",227,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Feb., 2003","2003/02",236,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Mar., 2003","2003/03",248,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Apr., 2003","2003/04",271,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","May, 2003","2003/05",293,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Jun., 2003","2003/06",277,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Jul., 2003","2003/07",314,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Aug., 2003","2003/08",287,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Sep., 2003","2003/09",284,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Oct., 2003","2003/10",266,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Nov., 2003","2003/11",260,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2003","2003","Dec., 2003","2003/12",258,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Jan., 2004","2004/01",266,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Feb., 2004","2004/02",270,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Mar., 2004","2004/03",319,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Apr., 2004","2004/04",282,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","May, 2004","2004/05",287,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Jun., 2004","2004/06",283,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Jul., 2004","2004/07",296,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Aug., 2004","2004/08",306,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Sep., 2004","2004/09",273,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Oct., 2004","2004/10",284,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Nov., 2004","2004/11",274,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2004","2004","Dec., 2004","2004/12",272,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Jan., 2005","2005/01",334,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Feb., 2005","2005/02",289,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Mar., 2005","2005/03",372,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Apr., 2005","2005/04",308,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","May, 2005","2005/05",314,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Jun., 2005","2005/06",293,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Jul., 2005","2005/07",325,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Aug., 2005","2005/08",310,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Sep., 2005","2005/09",324,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Oct., 2005","2005/10",287,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Nov., 2005","2005/11",292,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2005","2005","Dec., 2005","2005/12",274,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Jan., 2006","2006/01",323,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Feb., 2006","2006/02",310,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Mar., 2006","2006/03",351,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Apr., 2006","2006/04",339,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","May, 2006","2006/05",363,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Jun., 2006","2006/06",357,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Jul., 2006","2006/07",353,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Aug., 2006","2006/08",347,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Sep., 2006","2006/09",363,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Oct., 2006","2006/10",350,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Nov., 2006","2006/11",334,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2006","2006","Dec., 2006","2006/12",340,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Jan., 2007","2007/01",385,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Feb., 2007","2007/02",373,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Mar., 2007","2007/03",373,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Apr., 2007","2007/04",376,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","May, 2007","2007/05",331,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Jun., 2007","2007/06",347,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Jul., 2007","2007/07",388,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Aug., 2007","2007/08",387,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Sep., 2007","2007/09",366,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Oct., 2007","2007/10",308,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Nov., 2007","2007/11",338,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2007","2007","Dec., 2007","2007/12",324,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Jan., 2008","2008/01",398,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Feb., 2008","2008/02",373,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Mar., 2008","2008/03",383,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Apr., 2008","2008/04",339,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","May, 2008","2008/05",372,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Jun., 2008","2008/06",326,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Jul., 2008","2008/07",325,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Aug., 2008","2008/08",338,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Sep., 2008","2008/09",323,Not Applicable,Not Applicable
,"Division 7: West South Central","CENS-D7","2008","2008","Oct., 2008","2008/10",287,Not Applicable,Not Applicable
