"Region","Sex","Age_Group","Age","Year","Month","Deaths","Population","Total_Population"
"Northeast","Male","50-54",50,2011,2,52,2076348,55604223
"Northeast","Male","50-54",50,2011,3,55,2076348,55604223
"Northeast","Male","50-54",50,2011,4,38,2076348,55604223
"Northeast","Male","50-54",50,2011,5,61,2076348,55604223
"Northeast","Male","50-54",50,2011,6,54,2076348,55604223
"Northeast","Male","50-54",50,2011,7,64,2076348,55604223
"Northeast","Male","50-54",50,2011,8,57,2076348,55604223
"Northeast","Male","50-54",50,2011,9,62,2076348,55604223
"Northeast","Male","50-54",50,2011,10,54,2076348,55604223
"Northeast","Male","50-54",50,2011,11,46,2076348,55604223
"Northeast","Male","50-54",50,2011,12,44,2076348,55604223
"Northeast","Male","50-54",50,2012,1,70,2070597,55775216
"Northeast","Male","50-54",50,2012,2,56,2070597,55775216
"Northeast","Male","50-54",50,2012,3,56,2070597,55775216
"Northeast","Male","50-54",50,2012,4,42,2070597,55775216
"Northeast","Male","50-54",50,2012,5,61,2070597,55775216
"Northeast","Male","50-54",50,2012,6,60,2070597,55775216
"Northeast","Male","50-54",50,2012,7,63,2070597,55775216
"Northeast","Male","50-54",50,2012,8,57,2070597,55775216
"Northeast","Male","50-54",50,2012,9,45,2070597,55775216
"Northeast","Male","50-54",50,2012,10,64,2070597,55775216
"Northeast","Male","50-54",50,2012,11,58,2070597,55775216
"Northeast","Male","50-54",50,2012,12,71,2070597,55775216
"Northeast","Male","50-54",50,2013,1,55,2059697,55901806
"Northeast","Male","50-54",50,2013,2,54,2059697,55901806
"Northeast","Male","50-54",50,2013,3,78,2059697,55901806
"Northeast","Male","50-54",50,2013,4,45,2059697,55901806
"Northeast","Male","50-54",50,2013,5,62,2059697,55901806
"Northeast","Male","50-54",50,2013,6,70,2059697,55901806
"Northeast","Male","50-54",50,2013,7,58,2059697,55901806
"Northeast","Male","50-54",50,2013,8,47,2059697,55901806
"Northeast","Male","50-54",50,2013,9,53,2059697,55901806
"Northeast","Male","50-54",50,2013,10,62,2059697,55901806
"Northeast","Male","50-54",50,2013,11,58,2059697,55901806
"Northeast","Male","50-54",50,2013,12,71,2059697,55901806
"Northeast","Male","50-54",50,2014,1,71,2048398,56006011
"Northeast","Male","50-54",50,2014,2,62,2048398,56006011
"Northeast","Male","50-54",50,2014,3,67,2048398,56006011
"Northeast","Male","50-54",50,2014,4,66,2048398,56006011
"Northeast","Male","50-54",50,2014,5,77,2048398,56006011
"Northeast","Male","50-54",50,2014,6,71,2048398,56006011
"Northeast","Male","50-54",50,2014,7,58,2048398,56006011
"Northeast","Male","50-54",50,2014,8,68,2048398,56006011
"Northeast","Male","50-54",50,2014,9,61,2048398,56006011
"Northeast","Male","50-54",50,2014,10,52,2048398,56006011
"Northeast","Male","50-54",50,2014,11,54,2048398,56006011
"Northeast","Male","50-54",50,2014,12,71,2048398,56006011
"Northeast","Male","50-54",50,2015,1,62,2020242,56034684
"Northeast","Male","50-54",50,2015,2,69,2020242,56034684
"Northeast","Male","50-54",50,2015,3,81,2020242,56034684
"Northeast","Male","50-54",50,2015,4,63,2020242,56034684
"Northeast","Male","50-54",50,2015,5,73,2020242,56034684
"Northeast","Male","50-54",50,2015,6,80,2020242,56034684
"Northeast","Male","50-54",50,2015,7,70,2020242,56034684
"Northeast","Male","50-54",50,2015,8,74,2020242,56034684
"Northeast","Male","50-54",50,2015,9,76,2020242,56034684
"Northeast","Male","50-54",50,2015,10,103,2020242,56034684
"Northeast","Male","50-54",50,2015,11,73,2020242,56034684
"Northeast","Male","50-54",50,2015,12,72,2020242,56034684
"Northeast","Male","50-54",50,2016,1,84,1974197,56042330
"Northeast","Male","50-54",50,2016,2,93,1974197,56042330
"Northeast","Male","50-54",50,2016,3,104,1974197,56042330
"Northeast","Male","50-54",50,2016,4,105,1974197,56042330
"Northeast","Male","50-54",50,2016,5,96,1974197,56042330
"Northeast","Male","50-54",50,2016,6,88,1974197,56042330
"Northeast","Male","50-54",50,2016,7,119,1974197,56042330
"Northeast","Male","50-54",50,2016,8,81,1974197,56042330
"Northeast","Male","50-54",50,2016,9,96,1974197,56042330
"Northeast","Male","50-54",50,2016,10,110,1974197,56042330
"Northeast","Male","50-54",50,2016,11,120,1974197,56042330
"Northeast","Male","50-54",50,2016,12,116,1974197,56042330
"Northeast","Male","50-54",50,2017,1,118,1925350,56059240
"Northeast","Male","50-54",50,2017,2,122,1925350,56059240
"Northeast","Male","50-54",50,2017,3,143,1925350,56059240
"Northeast","Male","50-54",50,2017,4,102,1925350,56059240
"Northeast","Male","50-54",50,2017,5,137,1925350,56059240
"Northeast","Male","50-54",50,2017,6,113,1925350,56059240
"Northeast","Male","50-54",50,2017,7,116,1925350,56059240
"Northeast","Male","50-54",50,2017,8,115,1925350,56059240
"Northeast","Male","50-54",50,2017,9,121,1925350,56059240
"Northeast","Male","50-54",50,2017,10,114,1925350,56059240
"Northeast","Male","50-54",50,2017,11,97,1925350,56059240
"Northeast","Male","50-54",50,2017,12,115,1925350,56059240
"Northeast","Male","50-54",50,2018,1,105,1871813,56046620
"Northeast","Male","50-54",50,2018,2,101,1871813,56046620
"Northeast","Male","50-54",50,2018,3,122,1871813,56046620
"Northeast","Male","50-54",50,2018,4,100,1871813,56046620
"Northeast","Male","50-54",50,2018,5,106,1871813,56046620
"Northeast","Male","50-54",50,2018,6,135,1871813,56046620
"Northeast","Male","50-54",50,2018,7,107,1871813,56046620
"Northeast","Male","50-54",50,2018,8,101,1871813,56046620
"Northeast","Male","50-54",50,2018,9,79,1871813,56046620
"Northeast","Male","50-54",50,2018,10,89,1871813,56046620
"Northeast","Male","50-54",50,2018,11,79,1871813,56046620
"Northeast","Male","50-54",50,2018,12,102,1871813,56046620
"Northeast","Male","50-54",50,2019,1,105,1820277,55982803
"Northeast","Male","50-54",50,2019,2,112,1820277,55982803
"Northeast","Male","50-54",50,2019,3,106,1820277,55982803
"Northeast","Male","50-54",50,2019,4,103,1820277,55982803
"Northeast","Male","50-54",50,2019,5,108,1820277,55982803
"Northeast","Male","50-54",50,2019,6,104,1820277,55982803
"Northeast","Male","50-54",50,2019,7,120,1820277,55982803
"Northeast","Male","50-54",50,2019,8,119,1820277,55982803
"Northeast","Male","50-54",50,2019,9,96,1820277,55982803
"Northeast","Male","50-54",50,2019,10,106,1820277,55982803
"Northeast","Male","50-54",50,2019,11,108,1820277,55982803
"Northeast","Male","50-54",50,2019,12,130,1820277,55982803
"Midwest","Female","15-19",15,2011,1,2,2301829,67157800
"Midwest","Female","15-19",15,2011,2,6,2301829,67157800
"Midwest","Female","15-19",15,2011,3,3,2301829,67157800
"Midwest","Female","15-19",15,2011,4,6,2301829,67157800
"Midwest","Female","15-19",15,2011,5,7,2301829,67157800
"Midwest","Female","15-19",15,2011,6,3,2301829,67157800
"Midwest","Female","15-19",15,2011,7,9,2301829,67157800
"Midwest","Female","15-19",15,2011,8,1,2301829,67157800
"Midwest","Female","15-19",15,2011,9,8,2301829,67157800
"Midwest","Female","15-19",15,2011,10,3,2301829,67157800
"Midwest","Female","15-19",15,2011,11,5,2301829,67157800
"Midwest","Female","15-19",15,2011,12,6,2301829,67157800
"Midwest","Female","15-19",15,2012,1,6,2262237,67336743
"Midwest","Female","15-19",15,2012,2,2,2262237,67336743
"Midwest","Female","15-19",15,2012,3,6,2262237,67336743
"Midwest","Female","15-19",15,2012,4,2,2262237,67336743
"Midwest","Female","15-19",15,2012,5,4,2262237,67336743
"Midwest","Female","15-19",15,2012,6,7,2262237,67336743
"Midwest","Female","15-19",15,2012,8,2,2262237,67336743
"Midwest","Female","15-19",15,2012,9,5,2262237,67336743
"Midwest","Female","15-19",15,2012,10,2,2262237,67336743
"Midwest","Female","15-19",15,2012,11,7,2262237,67336743
"Midwest","Female","15-19",15,2012,12,1,2262237,67336743
"Midwest","Female","15-19",15,2013,1,2,2237741,67560379
"Midwest","Female","15-19",15,2013,2,5,2237741,67560379
"Midwest","Female","15-19",15,2013,3,6,2237741,67560379
"Midwest","Female","15-19",15,2013,4,3,2237741,67560379
"Midwest","Female","15-19",15,2013,5,6,2237741,67560379
"Midwest","Female","15-19",15,2013,6,4,2237741,67560379
"Midwest","Female","15-19",15,2013,7,4,2237741,67560379
"Midwest","Female","15-19",15,2013,8,5,2237741,67560379
"Midwest","Female","15-19",15,2013,9,4,2237741,67560379
"Midwest","Female","15-19",15,2013,10,4,2237741,67560379
"Midwest","Female","15-19",15,2013,11,9,2237741,67560379
"Midwest","Female","15-19",15,2013,12,2,2237741,67560379
"Midwest","Female","15-19",15,2014,1,4,2218755,67745167
"Midwest","Female","15-19",15,2014,2,6,2218755,67745167
"Midwest","Female","15-19",15,2014,3,5,2218755,67745167
"Midwest","Female","15-19",15,2014,4,7,2218755,67745167
"Midwest","Female","15-19",15,2014,6,1,2218755,67745167
"Midwest","Female","15-19",15,2014,7,3,2218755,67745167
"Midwest","Female","15-19",15,2014,8,6,2218755,67745167
"Midwest","Female","15-19",15,2014,9,3,2218755,67745167
"Midwest","Female","15-19",15,2014,10,5,2218755,67745167
"Midwest","Female","15-19",15,2014,11,4,2218755,67745167
"Midwest","Female","15-19",15,2014,12,5,2218755,67745167
"Midwest","Female","15-19",15,2015,1,3,2212175,67860583
"Midwest","Female","15-19",15,2015,2,6,2212175,67860583
"Midwest","Female","15-19",15,2015,3,9,2212175,67860583
"Midwest","Female","15-19",15,2015,4,3,2212175,67860583
"Midwest","Female","15-19",15,2015,5,8,2212175,67860583
"Midwest","Female","15-19",15,2015,6,2,2212175,67860583
"Midwest","Female","15-19",15,2015,7,10,2212175,67860583
"Midwest","Female","15-19",15,2015,8,10,2212175,67860583
"Midwest","Female","15-19",15,2015,9,7,2212175,67860583
"Midwest","Female","15-19",15,2015,10,8,2212175,67860583
"Midwest","Female","15-19",15,2015,11,7,2212175,67860583
"Midwest","Female","15-19",15,2015,12,8,2212175,67860583
"Midwest","Female","15-19",15,2016,1,9,2207632,67987540
"Midwest","Female","15-19",15,2016,2,5,2207632,67987540
"Midwest","Female","15-19",15,2016,3,6,2207632,67987540
"Midwest","Female","15-19",15,2016,4,1,2207632,67987540
"Midwest","Female","15-19",15,2016,5,11,2207632,67987540
"Midwest","Female","15-19",15,2016,6,5,2207632,67987540
"Midwest","Female","15-19",15,2016,7,4,2207632,67987540
"Midwest","Female","15-19",15,2016,8,6,2207632,67987540
"Midwest","Female","15-19",15,2016,9,8,2207632,67987540
"Midwest","Female","15-19",15,2016,10,6,2207632,67987540
"Midwest","Female","15-19",15,2016,11,6,2207632,67987540
"Midwest","Female","15-19",15,2016,12,5,2207632,67987540
"Midwest","Female","15-19",15,2017,1,8,2195932,68126781
"Midwest","Female","15-19",15,2017,2,10,2195932,68126781
"Midwest","Female","15-19",15,2017,3,5,2195932,68126781
"Midwest","Female","15-19",15,2017,4,7,2195932,68126781
"Midwest","Female","15-19",15,2017,5,2,2195932,68126781
"Midwest","Female","15-19",15,2017,6,8,2195932,68126781
"Midwest","Female","15-19",15,2017,7,6,2195932,68126781
"Midwest","Female","15-19",15,2017,8,4,2195932,68126781
"Midwest","Female","15-19",15,2017,9,8,2195932,68126781
"Midwest","Female","15-19",15,2017,10,7,2195932,68126781
"Midwest","Female","15-19",15,2017,11,4,2195932,68126781
"Midwest","Female","15-19",15,2017,12,5,2195932,68126781
"Midwest","Female","15-19",15,2018,1,3,2184374,68236628
"Midwest","Female","15-19",15,2018,2,8,2184374,68236628
"Midwest","Female","15-19",15,2018,3,9,2184374,68236628
"Midwest","Female","15-19",15,2018,4,10,2184374,68236628
"Midwest","Female","15-19",15,2018,5,7,2184374,68236628
"Midwest","Female","15-19",15,2018,6,4,2184374,68236628
"Midwest","Female","15-19",15,2018,7,7,2184374,68236628
"Midwest","Female","15-19",15,2018,8,2,2184374,68236628
"Midwest","Female","15-19",15,2018,9,10,2184374,68236628
"Midwest","Female","15-19",15,2018,10,9,2184374,68236628
"Midwest","Female","15-19",15,2018,11,3,2184374,68236628
"Midwest","Female","15-19",15,2018,12,8,2184374,68236628
"Midwest","Female","15-19",15,2019,1,5,2177369,68329004
"Midwest","Female","15-19",15,2019,2,6,2177369,68329004
"Midwest","Female","15-19",15,2019,3,5,2177369,68329004
"Midwest","Female","15-19",15,2019,4,7,2177369,68329004
"Midwest","Female","15-19",15,2019,5,11,2177369,68329004
"Midwest","Female","15-19",15,2019,6,8,2177369,68329004
"Midwest","Female","15-19",15,2019,7,4,2177369,68329004
"Midwest","Female","15-19",15,2019,8,8,2177369,68329004
"Midwest","Female","15-19",15,2019,9,10,2177369,68329004
"Midwest","Female","15-19",15,2019,10,4,2177369,68329004
"Midwest","Female","15-19",15,2019,11,7,2177369,68329004
"Midwest","Female","15-19",15,2019,12,3,2177369,68329004
"Midwest","Female","20-24",20,2011,1,11,2296521,67157800
"Midwest","Female","20-24",20,2011,2,13,2296521,67157800
"Midwest","Female","20-24",20,2011,3,10,2296521,67157800
"Midwest","Female","20-24",20,2011,4,18,2296521,67157800
"Midwest","Female","20-24",20,2011,5,16,2296521,67157800
"Midwest","Female","20-24",20,2011,6,15,2296521,67157800
"Midwest","Female","20-24",20,2011,7,21,2296521,67157800
"Midwest","Female","20-24",20,2011,8,15,2296521,67157800
"Midwest","Female","20-24",20,2011,9,19,2296521,67157800
"Midwest","Female","20-24",20,2011,10,9,2296521,67157800
"Midwest","Female","20-24",20,2011,11,10,2296521,67157800
"Midwest","Female","20-24",20,2011,12,14,2296521,67157800
"Midwest","Female","20-24",20,2012,1,13,2342008,67336743
"Midwest","Female","20-24",20,2012,2,20,2342008,67336743
"Midwest","Female","20-24",20,2012,3,15,2342008,67336743
"Midwest","Female","20-24",20,2012,4,20,2342008,67336743
"Midwest","Female","20-24",20,2012,5,13,2342008,67336743
"Midwest","Female","20-24",20,2012,6,11,2342008,67336743
"Midwest","Female","20-24",20,2012,7,14,2342008,67336743
"Midwest","Female","20-24",20,2012,8,16,2342008,67336743
"Midwest","Female","20-24",20,2012,9,15,2342008,67336743
"Midwest","Female","20-24",20,2012,10,21,2342008,67336743
"Midwest","Female","20-24",20,2012,11,18,2342008,67336743
"Midwest","Female","20-24",20,2012,12,8,2342008,67336743
"Midwest","Female","20-24",20,2013,1,11,2372045,67560379
"Midwest","Female","20-24",20,2013,2,21,2372045,67560379
"Midwest","Female","20-24",20,2013,3,22,2372045,67560379
"Midwest","Female","20-24",20,2013,4,21,2372045,67560379
"Midwest","Female","20-24",20,2013,5,23,2372045,67560379
"Midwest","Female","20-24",20,2013,6,21,2372045,67560379
"Midwest","Female","20-24",20,2013,7,18,2372045,67560379
"Midwest","Female","20-24",20,2013,8,13,2372045,67560379
"Midwest","Female","20-24",20,2013,9,17,2372045,67560379
"Midwest","Female","20-24",20,2013,10,19,2372045,67560379
"Midwest","Female","20-24",20,2013,11,12,2372045,67560379
"Midwest","Female","20-24",20,2013,12,17,2372045,67560379
"Midwest","Female","20-24",20,2014,1,19,2382478,67745167
"Midwest","Female","20-24",20,2014,2,18,2382478,67745167
"Midwest","Female","20-24",20,2014,3,25,2382478,67745167
"Midwest","Female","20-24",20,2014,4,21,2382478,67745167
"Midwest","Female","20-24",20,2014,5,16,2382478,67745167
"Midwest","Female","20-24",20,2014,6,16,2382478,67745167
"Midwest","Female","20-24",20,2014,7,19,2382478,67745167
"Midwest","Female","20-24",20,2014,8,10,2382478,67745167
"Midwest","Female","20-24",20,2014,9,22,2382478,67745167
"Midwest","Female","20-24",20,2014,10,21,2382478,67745167
"Midwest","Female","20-24",20,2014,11,26,2382478,67745167
"Midwest","Female","20-24",20,2014,12,22,2382478,67745167
"Midwest","Female","20-24",20,2015,1,27,2364544,67860583
"Midwest","Female","20-24",20,2015,2,21,2364544,67860583
"Midwest","Female","20-24",20,2015,3,22,2364544,67860583
"Midwest","Female","20-24",20,2015,4,33,2364544,67860583
"Midwest","Female","20-24",20,2015,5,20,2364544,67860583
"Midwest","Female","20-24",20,2015,6,17,2364544,67860583
"Midwest","Female","20-24",20,2015,7,14,2364544,67860583
"Midwest","Female","20-24",20,2015,8,27,2364544,67860583
"Midwest","Female","20-24",20,2015,9,25,2364544,67860583
"Midwest","Female","20-24",20,2015,10,23,2364544,67860583
"Midwest","Female","20-24",20,2015,11,19,2364544,67860583
"Midwest","Female","20-24",20,2015,12,21,2364544,67860583
"Midwest","Female","20-24",20,2016,1,16,2328985,67987540
"Midwest","Female","20-24",20,2016,2,25,2328985,67987540
"Midwest","Female","20-24",20,2016,3,27,2328985,67987540
"Midwest","Female","20-24",20,2016,4,34,2328985,67987540
"Midwest","Female","20-24",20,2016,5,30,2328985,67987540
"Midwest","Female","20-24",20,2016,6,25,2328985,67987540
"Midwest","Female","20-24",20,2016,7,25,2328985,67987540
"Midwest","Female","20-24",20,2016,8,16,2328985,67987540
"Midwest","Female","20-24",20,2016,9,29,2328985,67987540
"Midwest","Female","20-24",20,2016,10,28,2328985,67987540
"Midwest","Female","20-24",20,2016,11,34,2328985,67987540
"Midwest","Female","20-24",20,2016,12,37,2328985,67987540
"Midwest","Female","20-24",20,2017,1,38,2291998,68126781
"Midwest","Female","20-24",20,2017,2,34,2291998,68126781
"Midwest","Female","20-24",20,2017,3,40,2291998,68126781
"Midwest","Female","20-24",20,2017,4,30,2291998,68126781
"Midwest","Female","20-24",20,2017,5,34,2291998,68126781
"Midwest","Female","20-24",20,2017,6,26,2291998,68126781
"Midwest","Female","20-24",20,2017,7,28,2291998,68126781
"Midwest","Female","20-24",20,2017,8,31,2291998,68126781
"Midwest","Female","20-24",20,2017,9,29,2291998,68126781
"Midwest","Female","20-24",20,2017,10,36,2291998,68126781
"Midwest","Female","20-24",20,2017,11,24,2291998,68126781
"Midwest","Female","20-24",20,2017,12,22,2291998,68126781
"Midwest","Female","20-24",20,2018,1,22,2265784,68236628
"Midwest","Female","20-24",20,2018,2,28,2265784,68236628
"Midwest","Female","20-24",20,2018,3,27,2265784,68236628
"Midwest","Female","20-24",20,2018,4,24,2265784,68236628
"Midwest","Female","20-24",20,2018,5,35,2265784,68236628
"Midwest","Female","20-24",20,2018,6,25,2265784,68236628
"Midwest","Female","20-24",20,2018,7,35,2265784,68236628
"Midwest","Female","20-24",20,2018,8,25,2265784,68236628
"Midwest","Female","20-24",20,2018,9,23,2265784,68236628
"Midwest","Female","20-24",20,2018,10,31,2265784,68236628
"Midwest","Female","20-24",20,2018,11,22,2265784,68236628
"Midwest","Female","20-24",20,2018,12,26,2265784,68236628
"Midwest","Female","20-24",20,2019,1,22,2243813,68329004
"Midwest","Female","20-24",20,2019,2,21,2243813,68329004
"Midwest","Female","20-24",20,2019,3,29,2243813,68329004
"Midwest","Female","20-24",20,2019,4,27,2243813,68329004
"Midwest","Female","20-24",20,2019,5,29,2243813,68329004
"Midwest","Female","20-24",20,2019,6,25,2243813,68329004
"Midwest","Female","20-24",20,2019,7,24,2243813,68329004
"Midwest","Female","20-24",20,2019,8,34,2243813,68329004
"Midwest","Female","20-24",20,2019,9,22,2243813,68329004
"Midwest","Female","20-24",20,2019,10,28,2243813,68329004
"Midwest","Female","20-24",20,2019,11,28,2243813,68329004
