"Notes","Census Region","Census Region Code","Year","Year Code","Month","Month Code","Single-Year Ages","Single-Year Ages Code",Deaths,Population,Crude Rate
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","7 years","7",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","8 years","8",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","9 years","9",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","10 years","10",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","11 years","11",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","12 years","12",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","13 years","13",11,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","14 years","14",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","15 years","15",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","16 years","16",19,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","17 years","17",20,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","18 years","18",29,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","19 years","19",39,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","20 years","20",42,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","21 years","21",61,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","22 years","22",49,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","23 years","23",46,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","24 years","24",61,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","25 years","25",46,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","26 years","26",47,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","27 years","27",51,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","28 years","28",51,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","29 years","29",54,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","30 years","30",44,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","31 years","31",45,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","32 years","32",40,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","33 years","33",52,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","34 years","34",54,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","35 years","35",56,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","36 years","36",51,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","37 years","37",46,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","38 years","38",62,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","39 years","39",81,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","40 years","40",93,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","41 years","41",89,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","42 years","42",96,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","43 years","43",101,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","44 years","44",151,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","45 years","45",130,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","46 years","46",173,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","47 years","47",181,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","48 years","48",211,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","49 years","49",265,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","50 years","50",255,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","51 years","51",246,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","52 years","52",271,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","53 years","53",306,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","54 years","54",329,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","55 years","55",373,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","56 years","56",385,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","57 years","57",362,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","58 years","58",428,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","59 years","59",402,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","60 years","60",388,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","61 years","61",448,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","62 years","62",475,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","63 years","63",516,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","64 years","64",528,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","65 years","65",488,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","66 years","66",513,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","67 years","67",534,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","68 years","68",597,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","69 years","69",538,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","70 years","70",556,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","71 years","71",590,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","72 years","72",644,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","73 years","73",648,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","74 years","74",687,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","75 years","75",779,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","76 years","76",718,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","77 years","77",777,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","78 years","78",947,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","79 years","79",968,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","80 years","80",1056,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","81 years","81",1141,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","82 years","82",1177,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","83 years","83",1232,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","84 years","84",1272,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","85 years","85",1374,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","86 years","86",1313,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","87 years","87",1310,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","88 years","88",1345,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","89 years","89",1259,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","90 years","90",1287,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","91 years","91",1024,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","92 years","92",976,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","93 years","93",865,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","94 years","94",752,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","95 years","95",630,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","96 years","96",505,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","97 years","97",375,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","98 years","98",300,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","99 years","99",214,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","100+ years","100",455,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Nov., 2010","2010/11","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","< 1 year","0",294,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","1 year","1",21,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","2 years","2",12,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","3 years","3",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","4 years","4",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","5 years","5",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","6 years","6",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","7 years","7",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","8 years","8",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","9 years","9",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","10 years","10",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","11 years","11",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","12 years","12",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","13 years","13",Suppressed,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","14 years","14",10,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","15 years","15",16,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","16 years","16",23,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","17 years","17",20,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","18 years","18",40,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","19 years","19",47,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","20 years","20",34,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","21 years","21",43,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","22 years","22",45,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","23 years","23",44,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","24 years","24",45,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","25 years","25",59,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","26 years","26",47,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","27 years","27",50,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","28 years","28",43,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","29 years","29",64,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","30 years","30",58,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","31 years","31",43,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","32 years","32",49,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","33 years","33",50,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","34 years","34",51,Not Applicable,Not Applicable
,"Census Region 1: Northeast","CENS-R1","2010","2010","Dec., 2010","2010/12","35 years","35",66,Not Applicable,Not Applicable
