"Notes","Census Region","Census Region Code","Year","Year Code","Single-Year Ages","Single-Year Ages Code",Deaths,Population,Crude Rate
,"Census Region 3: South","CENS-R3","2019","2019","70 years","70",23958,1204302,1989.4
,"Census Region 3: South","CENS-R3","2019","2019","71 years","71",25537,1192671,2141.2
,"Census Region 3: South","CENS-R3","2019","2019","72 years","72",27862,1240113,2246.7
,"Census Region 3: South","CENS-R3","2019","2019","73 years","73",23851,909804,2621.6
,"Census Region 3: South","CENS-R3","2019","2019","74 years","74",24135,893640,2700.8
,"Census Region 3: South","CENS-R3","2019","2019","75 years","75",26195,860200,3045.2
,"Census Region 3: South","CENS-R3","2019","2019","76 years","76",28103,864215,3251.9
,"Census Region 3: South","CENS-R3","2019","2019","77 years","77",26837,740301,3625.1
,"Census Region 3: South","CENS-R3","2019","2019","78 years","78",26846,670887,4001.6
,"Census Region 3: South","CENS-R3","2019","2019","79 years","79",27079,621938,4354.0
,"Census Region 3: South","CENS-R3","2019","2019","80 years","80",27382,569468,4808.3
,"Census Region 3: South","CENS-R3","2019","2019","81 years","81",28042,529521,5295.7
,"Census Region 3: South","CENS-R3","2019","2019","82 years","82",27869,471264,5913.7
,"Census Region 3: South","CENS-R3","2019","2019","83 years","83",28788,435347,6612.7
,"Census Region 3: South","CENS-R3","2019","2019","84 years","84",28923,402809,7180.3
,"Census Region 3: South","CENS-R3","2019","2019","85 years","85",28073,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","86 years","86",28294,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","87 years","87",28436,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","88 years","88",27727,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","89 years","89",27092,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","90 years","90",25650,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","91 years","91",24160,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","92 years","92",22182,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","93 years","93",19427,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","94 years","94",17150,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","95 years","95",14303,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","96 years","96",11556,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","97 years","97",9297,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","98 years","98",7083,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2019","2019","99 years","99",4956,Not Applicable,Not Applicable
,"Census Region 3: South","CENS-R3","2020","2020","1 year","1",640,1485169,43.1
,"Census Region 3: South","CENS-R3","2020","2020","2 years","2",423,1517802,27.9
,"Census Region 3: South","CENS-R3","2020","2020","3 years","3",329,1536754,21.4
,"Census Region 3: South","CENS-R3","2020","2020","4 years","4",240,1582222,15.2
,"Census Region 3: South","CENS-R3","2020","2020","5 years","5",245,1591814,15.4
,"Census Region 3: South","CENS-R3","2020","2020","6 years","6",207,1585776,13.1
,"Census Region 3: South","CENS-R3","2020","2020","7 years","7",202,1573462,12.8
,"Census Region 3: South","CENS-R3","2020","2020","8 years","8",183,1580679,11.6
,"Census Region 3: South","CENS-R3","2020","2020","9 years","9",179,1592860,11.2
,"Census Region 3: South","CENS-R3","2020","2020","10 years","10",209,1596675,13.1
,"Census Region 3: South","CENS-R3","2020","2020","11 years","11",234,1602267,14.6
,"Census Region 3: South","CENS-R3","2020","2020","12 years","12",274,1654045,16.6
,"Census Region 3: South","CENS-R3","2020","2020","13 years","13",362,1659212,21.8
,"Census Region 3: South","CENS-R3","2020","2020","14 years","14",413,1640009,25.2
,"Census Region 3: South","CENS-R3","2020","2020","15 years","15",547,1629257,33.6
,"Census Region 3: South","CENS-R3","2020","2020","16 years","16",780,1625395,48.0
,"Census Region 3: South","CENS-R3","2020","2020","17 years","17",989,1611174,61.4
,"Census Region 3: South","CENS-R3","2020","2020","18 years","18",1383,1601710,86.3
,"Census Region 3: South","CENS-R3","2020","2020","19 years","19",1644,1642098,100.1
,"Census Region 3: South","CENS-R3","2020","2020","20 years","20",1793,1671064,107.3
,"Census Region 3: South","CENS-R3","2020","2020","21 years","21",1991,1642651,121.2
,"Census Region 3: South","CENS-R3","2020","2020","22 years","22",2021,1647755,122.7
,"Census Region 3: South","CENS-R3","2020","2020","23 years","23",2145,1654370,129.7
,"Census Region 3: South","CENS-R3","2020","2020","24 years","24",2182,1660065,131.4
,"Census Region 3: South","CENS-R3","2020","2020","25 years","25",2438,1692911,144.0
,"Census Region 3: South","CENS-R3","2020","2020","26 years","26",2471,1726633,143.1
,"Census Region 3: South","CENS-R3","2020","2020","27 years","27",2726,1753489,155.5
,"Census Region 3: South","CENS-R3","2020","2020","28 years","28",2868,1801557,159.2
,"Census Region 3: South","CENS-R3","2020","2020","29 years","29",3131,1839898,170.2
,"Census Region 3: South","CENS-R3","2020","2020","30 years","30",3247,1832011,177.2
,"Census Region 3: South","CENS-R3","2020","2020","31 years","31",3233,1761196,183.6
,"Census Region 3: South","CENS-R3","2020","2020","32 years","32",3416,1712196,199.5
,"Census Region 3: South","CENS-R3","2020","2020","33 years","33",3539,1682266,210.4
,"Census Region 3: South","CENS-R3","2020","2020","34 years","34",3689,1684635,219.0
,"Census Region 3: South","CENS-R3","2020","2020","35 years","35",3686,1695677,217.4
,"Census Region 3: South","CENS-R3","2020","2020","36 years","36",3800,1646202,230.8
,"Census Region 3: South","CENS-R3","2020","2020","37 years","37",4207,1675761,251.1
,"Census Region 3: South","CENS-R3","2020","2020","38 years","38",4263,1671520,255.0
,"Census Region 3: South","CENS-R3","2020","2020","39 years","39",4596,1656404,277.5
,"Census Region 3: South","CENS-R3","2020","2020","40 years","40",4745,1687021,281.3
,"Census Region 3: South","CENS-R3","2020","2020","41 years","41",4989,1583368,315.1
,"Census Region 3: South","CENS-R3","2020","2020","42 years","42",4888,1555354,314.3
,"Census Region 3: South","CENS-R3","2020","2020","43 years","43",5078,1545436,328.6
,"Census Region 3: South","CENS-R3","2020","2020","44 years","44",5153,1496875,344.3
,"Census Region 3: South","CENS-R3","2020","2020","45 years","45",5622,1541217,364.8
,"Census Region 3: South","CENS-R3","2020","2020","46 years","46",5891,1498834,393.0
,"Census Region 3: South","CENS-R3","2020","2020","47 years","47",6430,1529796,420.3
