Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,15-19 years,15-19,17,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,20-24 years,20-24,69,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,25-29 years,25-29,76,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,30-34 years,30-34,81,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,35-39 years,35-39,73,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,40-44 years,40-44,112,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,45-49 years,45-49,109,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,50-54 years,50-54,140,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,55-59 years,55-59,106,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,60-64 years,60-64,60,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,65-69 years,65-69,24,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,70-74 years,70-74,11,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Nov., 2011",2011/11,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,< 1 year,1,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,5-9 years,5-9,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,15-19 years,15-19,20,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,20-24 years,20-24,54,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,25-29 years,25-29,84,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,30-34 years,30-34,77,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,35-39 years,35-39,64,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,40-44 years,40-44,96,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,45-49 years,45-49,126,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,50-54 years,50-54,161,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,55-59 years,55-59,132,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,60-64 years,60-64,63,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,65-69 years,65-69,21,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2011,2011,"Dec., 2011",2011/12,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,< 1 year,1,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,5-9 years,5-9,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,15-19 years,15-19,15,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,20-24 years,20-24,65,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,25-29 years,25-29,78,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,30-34 years,30-34,91,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,35-39 years,35-39,80,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,40-44 years,40-44,99,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,45-49 years,45-49,127,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,50-54 years,50-54,142,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,55-59 years,55-59,129,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,60-64 years,60-64,60,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,65-69 years,65-69,29,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,70-74 years,70-74,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jan., 2012",2012/01,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,< 1 year,1,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,5-9 years,5-9,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,15-19 years,15-19,19,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,20-24 years,20-24,50,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,25-29 years,25-29,81,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,30-34 years,30-34,70,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,35-39 years,35-39,73,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,40-44 years,40-44,104,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,45-49 years,45-49,141,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,50-54 years,50-54,121,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,55-59 years,55-59,124,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,60-64 years,60-64,64,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,65-69 years,65-69,20,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,70-74 years,70-74,15,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,80-84 years,80-84,10,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Feb., 2012",2012/02,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,15-19 years,15-19,20,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,20-24 years,20-24,52,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,25-29 years,25-29,71,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,30-34 years,30-34,96,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,35-39 years,35-39,86,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,40-44 years,40-44,95,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,45-49 years,45-49,139,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,50-54 years,50-54,153,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,55-59 years,55-59,126,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,60-64 years,60-64,73,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,65-69 years,65-69,31,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,70-74 years,70-74,12,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Mar., 2012",2012/03,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,10-14 years,10-14,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,15-19 years,15-19,13,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,20-24 years,20-24,53,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,25-29 years,25-29,73,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,30-34 years,30-34,68,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,35-39 years,35-39,77,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,40-44 years,40-44,133,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,45-49 years,45-49,98,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,50-54 years,50-54,148,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,55-59 years,55-59,109,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,60-64 years,60-64,70,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,65-69 years,65-69,30,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,70-74 years,70-74,18,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,95-99 years,95-99,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Apr., 2012",2012/04,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,< 1 year,1,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,15-19 years,15-19,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,20-24 years,20-24,57,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,25-29 years,25-29,71,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,30-34 years,30-34,81,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,35-39 years,35-39,87,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,40-44 years,40-44,106,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,45-49 years,45-49,136,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,50-54 years,50-54,134,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,55-59 years,55-59,126,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,60-64 years,60-64,69,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,65-69 years,65-69,35,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,70-74 years,70-74,15,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,75-79 years,75-79,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,85-89 years,85-89,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,90-94 years,90-94,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,95-99 years,95-99,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,100+ years,100+,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"May, 2012",2012/05,Not Stated,NS,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,1-4 years,1-4,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,5-9 years,5-9,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,10-14 years,10-14,0,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,15-19 years,15-19,16,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,20-24 years,20-24,61,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,25-29 years,25-29,72,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,30-34 years,30-34,68,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,35-39 years,35-39,77,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,40-44 years,40-44,112,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,45-49 years,45-49,134,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,50-54 years,50-54,152,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,55-59 years,55-59,108,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,60-64 years,60-64,78,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,65-69 years,65-69,41,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,70-74 years,70-74,14,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,75-79 years,75-79,12,Not Applicable,Not Applicable
NA,Census Region 4: West,CENS-R4,2012,2012,"Jun., 2012",2012/06,80-84 years,80-84,Suppressed,Not Applicable,Not Applicable
