"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","40-44 years","40-44",12,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","45-49 years","45-49",19,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","50-54 years","50-54",19,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","55-59 years","55-59",13,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","60-64 years ","60-64",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","75-79 years","75-79",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Oct., 2010","2010/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","20-24 years","20-24",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","25-29 years","25-29",15,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","30-34 years","30-34",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","35-39 years","35-39",19,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","40-44 years","40-44",12,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","45-49 years","45-49",27,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","50-54 years","50-54",14,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","55-59 years","55-59",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","60-64 years ","60-64",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Nov., 2010","2010/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","20-24 years","20-24",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","25-29 years","25-29",21,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","30-34 years","30-34",16,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","35-39 years","35-39",18,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","40-44 years","40-44",21,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","45-49 years","45-49",21,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","50-54 years","50-54",23,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","55-59 years","55-59",12,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","60-64 years ","60-64",10,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","70-74 years","70-74",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2010","2010","Dec., 2010","2010/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","5-9 years","5-9",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","20-24 years","20-24",11,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","25-29 years","25-29",19,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","30-34 years","30-34",20,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","35-39 years","35-39",10,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","40-44 years","40-44",18,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","45-49 years","45-49",25,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","50-54 years","50-54",19,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","55-59 years","55-59",21,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","60-64 years ","60-64",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","70-74 years","70-74",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","75-79 years","75-79",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","80-84 years","80-84",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Jan., 2011","2011/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","10-14 years","10-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","15-19 years","15-19",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","20-24 years","20-24",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","25-29 years","25-29",17,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","30-34 years","30-34",17,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","35-39 years","35-39",14,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","40-44 years","40-44",27,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","45-49 years","45-49",19,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","50-54 years","50-54",31,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","55-59 years","55-59",12,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","60-64 years ","60-64",10,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","65-69 years","65-69",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","70-74 years","70-74",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","75-79 years","75-79",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","85-89 years","85-89",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","90-94 years","90-94",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","95-99 years","95-99",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Feb., 2011","2011/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","5-9 years","5-9",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","10-14 years","10-14",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","15-19 years","15-19",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","20-24 years","20-24",15,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","25-29 years","25-29",15,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","30-34 years","30-34",18,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","35-39 years","35-39",15,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","40-44 years","40-44",21,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","45-49 years","45-49",15,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","50-54 years","50-54",29,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","55-59 years","55-59",16,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","60-64 years ","60-64",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","65-69 years","65-69",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","70-74 years","70-74",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","75-79 years","75-79",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","80-84 years","80-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","85-89 years","85-89",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","90-94 years","90-94",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","95-99 years","95-99",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","100+ years","100+",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2011","2011","Mar., 2011","2011/03","Not Stated","NS",0,Not Applicable,Not Applicable
